"time","gFx","gFy","gFz","ax","ay","az","wx","wy","wz","gN","gNm","gNsd","dt","pid","group","label"
6.592711,0.229,0.863,-0.3048,1.525,-1.381,-1.121,-0.798,0.8536,-0.5656,0.09011304,0.045465164,0.0387209498818654,0.0192700000000006,2,"G2","L2"
6.594056,0.229,0.863,-0.3048,0.645,-1.239,-0.832,-0.798,0.8536,-0.5656,0.09011304,0.044094837,0.0371770022790374,0.00134499999999971,2,"G2","L2"
6.61375,0.1368,0.8826,-0.1065,0.645,-1.239,-0.832,-0.798,0.8536,-0.5656,0.00903925000000005,0.04272451,0.0355073817249878,0.0196939999999994,2,"G2","L2"
6.615931,0.1368,0.8826,-0.1065,1.302,-0.988,0.779,-0.798,0.8536,-0.5656,0.00903925000000005,0.043138244,0.0350929535337655,0.00218100000000021,2,"G2","L2"
6.631862,0.1368,0.8826,-0.1065,1.927,-1.095,1.512,-0.798,0.8536,-0.5656,0.00903925000000005,0.043551978,0.0346680865893232,0.0159310000000001,2,"G2","L2"
6.654469,0.1368,0.8826,-0.1065,1.927,-1.095,1.512,-0.665,0.7376,-0.4156,0.00903925000000005,0.043965712,0.0342323922197875,0.0226069999999998,2,"G2","L2"
6.656207,0.1368,0.8826,-0.1065,1.549,-1.306,0.24,-0.665,0.7376,-0.4156,0.00903925000000005,0.044379446,0.0337854515390381,0.00173800000000046,2,"G2","L2"
6.672495,0.1603,0.9062,-0.1718,1.549,-1.306,0.24,-0.665,0.7376,-0.4156,0.0764097699999999,0.049619069,0.0316939408368709,0.0162879999999994,2,"G2","L2"
6.673965,0.1603,0.9062,-0.1718,1.583,-0.823,-0.259,-0.665,0.7376,-0.4156,0.0764097699999999,0.04812164,0.030623186467281,0.0014700000000003,2,"G2","L2"
6.695063,0.1603,0.9062,-0.1718,1.921,-0.491,0.993,-0.665,0.7376,-0.4156,0.0764097699999999,0.046624211,0.0294290730122387,0.0210980000000003,2,"G2","L2"
6.713161,0.1603,0.9062,-0.1718,1.921,-0.491,0.993,-0.618,0.6216,-0.4896,0.0764097699999999,0.045126782,0.0280958760785369,0.0180980000000002,2,"G2","L2"
6.715019,0.1603,0.9062,-0.1718,1.998,-0.602,1.636,-0.618,0.6216,-0.4896,0.0764097699999999,0.043629353,0.0266026933259088,0.00185799999999947,2,"G2","L2"
6.734508,0.0999,0.8957,-0.0303,1.998,-0.602,1.636,-0.618,0.6216,-0.4896,0.01317659,0.050744811,0.0416212553429797,0.0194890000000001,2,"G2","L2"
6.736025,0.0999,0.8957,-0.0303,1.205,-0.979,0.725,-0.618,0.6216,-0.4896,0.01317659,0.064183587,0.0491568972963279,0.00151699999999977,2,"G2","L2"
6.753253,0.0999,0.8957,-0.0303,0.71,-1.096,0.466,-0.618,0.6216,-0.4896,0.01317659,0.077622363,0.0519532223981214,0.0172280000000002,2,"G2","L2"
6.775799,0.0999,0.8957,-0.0303,1.417,-1.444,0.513,-0.618,0.6216,-0.4896,0.01317659,0.091061139,0.0507990078010026,0.0225460000000002,2,"G2","L2"
6.794099,0.0936,0.843,-0.1384,1.417,-1.444,0.513,-0.618,0.6216,-0.4896,0.06143548,0.104499915,0.0453939002494244,0.0183,1,"G1","L1"
6.794993,0.0936,0.843,-0.1384,1.417,-1.444,0.513,-0.49,0.6926,-0.1516,0.06143548,0.100685521,0.0507063596834113,0.000893999999999728,1,"G1","L1"
6.795546,0.0936,0.843,-0.1384,1.243,-1.52,-0.625,-0.49,0.6926,-0.1516,0.06143548,0.096871127,0.0552207496948442,0.000553000000000026,2,"G2","L2"
6.817818,0.0936,0.843,-0.1384,0.809,-0.821,-1.073,-0.49,0.6926,-0.1516,0.06143548,0.0930567329999999,0.0591201745041923,0.0222720000000001,2,"G2","L2"
6.834546,0.0936,0.843,-0.1384,0.999,-0.544,0.86,-0.49,0.6926,-0.1516,0.06143548,0.0892423389999999,0.0625198082369102,0.0167279999999996,2,"G2","L2"
6.856966,0.0969,0.9465,0.2057,0.999,-0.544,0.86,-0.49,0.6926,-0.1516,0.14756435,0.0854279449999999,0.0654975218048917,0.0224200000000003,2,"G2","L2"
6.857991,0.0969,0.9465,0.2057,0.999,-0.544,0.86,-0.605,0.2926,0.1374,0.14756435,0.115514844,0.13227458701154,0.00102500000000028,1,"G1","L1"
6.858796,0.0969,0.9465,0.2057,1.226,-0.522,2.315,-0.605,0.2926,0.1374,0.14756435,0.145601743,0.169385961818747,0.000804999999999723,1,"G1","L1"
6.875499,0.0969,0.9465,0.2057,1.27,-0.825,1.223,-0.605,0.2926,0.1374,0.14756435,0.175688642,0.194615103317157,0.0167029999999997,1,"G1","L1"
6.897708,0.0969,0.9465,0.2057,2.299,-0.773,-0.728,-0.605,0.2926,0.1374,0.14756435,0.205775541,0.212242478082807,0.0222090000000001,1,"G1","L1"
6.916198,0.1263,0.8896,-0.1263,2.299,-0.773,-0.728,-0.605,0.2926,0.1374,0.0232915399999998,0.23586244,0.224069402757296,0.0184899999999999,1,"G1","L1"
6.917982,0.1263,0.8896,-0.1263,2.299,-0.773,-0.728,-0.666,0.0146,0.1324,0.0232915399999998,0.264861419,0.211938608626728,0.00178400000000067,1,"G1","L1"
6.919905,0.1263,0.8896,-0.1263,1.385,-1.088,-1.181,-0.666,0.0146,0.1324,0.0232915399999998,0.293860398,0.194319564392279,0.00192299999999967,1,"G1","L1"
6.941387,0.1263,0.8896,-0.1263,-0.232,-0.666,-0.179,-0.666,0.0146,0.1324,0.0232915399999998,0.322859377,0.169509454275941,0.0214819999999998,1,"G1","L1"
6.956705,0.1263,0.8896,-0.1263,1.409,0.165,1.508,-0.666,0.0146,0.1324,0.0232915399999998,0.351858356,0.133559199520661,0.0153180000000006,1,"G1","L1"
6.978856,0.3562,1.0299,0.2467,1.409,0.165,1.508,-0.666,0.0146,0.1324,0.44843334,0.380857335,0.0712313636583091,0.022151,1,"G1","L1"
6.981219,0.3562,1.0299,0.2467,1.409,0.165,1.508,-0.275,-0.2894,0.4084,0.44843334,0.372429918,0.0672204195227154,0.00236299999999989,1,"G1","L1"
6.98287,0.3562,1.0299,0.2467,3.365,0.291,2.115,-0.275,-0.2894,0.4084,0.44843334,0.364002501,0.0616882257369348,0.00165099999999985,1,"G1","L1"
6.997229,0.3562,1.0299,0.2467,2.183,0.089,0.426,-0.275,-0.2894,0.4084,0.44843334,0.355575084,0.0541706964133356,0.0143589999999998,1,"G1","L1"
7.019741,0.3562,1.0299,0.2467,0.761,-0.205,-1.674,-0.275,-0.2894,0.4084,0.44843334,0.347147667,0.0436539375865923,0.0225119999999999,1,"G1","L1"
7.037866,0.1959,1.0334,-0.0836,0.761,-0.205,-1.674,-0.275,-0.2894,0.4084,0.31328133,0.33872025,0.0268149761382701,0.0181250000000004,1,"G1","L1"
7.039573,0.1959,1.0334,-0.0836,1.557,0.334,-1.359,-0.275,-0.2894,0.4084,0.31328133,0.36421941,0.0760238333572834,0.00170699999999968,1,"G1","L1"
7.060531,0.1959,1.0334,-0.0836,1.557,0.334,-1.359,-0.771,-0.4004,0.3604,0.31328133,0.38971857,0.0969293491663283,0.0209580000000003,1,"G1","L1"
7.061532,0.1959,1.0334,-0.0836,1.989,0.454,0.997,-0.771,-0.4004,0.3604,0.31328133,0.41521773,0.107545662021822,0.00100099999999959,1,"G1","L1"
7.077086,0.1959,1.0334,-0.0836,1.156,0.478,1.528,-0.771,-0.4004,0.3604,0.31328133,0.44071689,0.110869000663161,0.0155540000000007,1,"G1","L1"
7.101911,0.2182,1.0443,0.1612,1.156,0.478,1.528,-0.771,-0.4004,0.3604,0.36415917,0.46621605,0.107577397230162,0.0248249999999999,1,"G1","L1"
7.103553,0.2182,1.0443,0.1612,1.506,0.477,0.738,-0.771,-0.4004,0.3604,0.36415917,0.483814254,0.103337861319492,0.00164199999999948,1,"G1","L1"
7.118119,0.2182,1.0443,0.1612,1.506,0.477,0.738,-0.515,-0.4664,0.5634,0.36415917,0.501412458,0.0953746071747855,0.0145660000000003,1,"G1","L1"
7.119358,0.2182,1.0443,0.1612,2.409,0.522,0.45,-0.515,-0.4664,0.5634,0.36415917,0.519010662,0.0826178112139885,0.00123899999999999,1,"G1","L1"
7.141927,0.2182,1.0443,0.1612,2.477,0.704,1.057,-0.515,-0.4664,0.5634,0.36415917,0.536608866,0.0621841996830655,0.0225689999999998,1,"G1","L1"
7.179306,0.3707,1.0888,0.213,2.477,0.704,1.057,-0.515,-0.4664,0.5634,0.56827293,0.55420707,0.0148267182830185,0.0373790000000005,1,"G1","L1"
7.180435,0.3707,1.0888,0.213,2.687,0.966,0.97,-0.515,-0.4664,0.5634,0.56827293,0.569849403,0.0561747015498017,0.00112899999999971,1,"G1","L1"
7.181101,0.3707,1.0888,0.213,2.687,0.966,0.97,-0.486,-0.6404,0.2614,0.56827293,0.585491736,0.0744823706857413,0.000665999999999833,1,"G1","L1"
7.181714,0.3707,1.0888,0.213,2.55,0.696,-0.715,-0.486,-0.6404,0.2614,0.56827293,0.601134069,0.0859994820991419,0.000613000000000419,1,"G1","L1"
7.201544,0.3707,1.0888,0.213,2.506,0.746,-1.267,-0.486,-0.6404,0.2614,0.56827293,0.616776402,0.0932762522256692,0.0198299999999998,1,"G1","L1"
7.223147,0.3364,1.1005,0.126,2.506,0.746,-1.267,-0.486,-0.6404,0.2614,0.54014121,0.632418735,0.0972690519477098,0.0216029999999998,1,"G1","L1"
7.224552,0.3364,1.1005,0.126,2.19,1.142,-0.25,-0.486,-0.6404,0.2614,0.54014121,0.664674983,0.115114812122559,0.0014050000000001,1,"G1","L1"
7.24034,0.3364,1.1005,0.126,2.19,1.142,-0.25,-0.95,-0.7444,0.0404,0.54014121,0.696931231,0.121364845980214,0.0157879999999997,1,"G1","L1"
7.24159,0.3364,1.1005,0.126,1.737,1.484,0.121,-0.95,-0.7444,0.0404,0.54014121,0.729187479,0.117878268040268,0.00125000000000064,1,"G1","L1"
7.263689,0.3364,1.1005,0.126,1.431,1.534,-0.071,-0.95,-0.7444,0.0404,0.54014121,0.761443727,0.103677387501465,0.0220989999999999,1,"G1","L1"
7.281834,0.2637,1.1704,0.2921,1.431,1.534,-0.071,-0.95,-0.7444,0.0404,0.72469626,0.793699975,0.0727363021377085,0.0181449999999996,1,"G1","L1"
7.282704,0.2637,1.1704,0.2921,1.283,1.958,0.844,-0.95,-0.7444,0.0404,0.72469626,0.792976595,0.0735304472547425,0.000869999999999926,1,"G1","L1"
7.30331,0.2637,1.1704,0.2921,0.528,2.526,1.292,-0.95,-0.7444,0.0404,0.72469626,0.792253215,0.074308282559277,0.0206059999999999,1,"G1","L1"
7.322231,0.2637,1.1704,0.2921,0.528,2.526,1.292,-0.933,-0.6594,-0.2586,0.72469626,0.791529835,0.0750703150316335,0.0189210000000006,1,"G1","L1"
7.323829,0.2637,1.1704,0.2921,-1.212,2.93,0.335,-0.933,-0.6594,-0.2586,0.72469626,0.790806455,0.0758170211733518,0.00159799999999954,1,"G1","L1"
7.343939,0.0126,1.2562,0.2907,-1.212,2.93,0.335,-0.933,-0.6594,-0.2586,0.86270369,0.790083075,0.076548849494063,0.0201099999999999,1,"G1","L1"
7.345353,0.0126,1.2562,0.2907,-1.199,2.9,0.377,-0.933,-0.6594,-0.2586,0.86270369,0.7707049,0.0805458237264741,0.00141400000000047,1,"G1","L1"
7.363223,0.0126,1.2562,0.2907,-0.058,2.363,0.92,-0.933,-0.6594,-0.2586,0.86270369,0.751326725,0.0792531278033852,0.0178699999999994,1,"G1","L1"
7.386141,0.0126,1.2562,0.2907,-0.058,2.363,0.92,-0.642,-1.6264,-0.0426,0.86270369,0.73194855,0.0723879271660345,0.0229180000000007,1,"G1","L1"
7.387435,0.0126,1.2562,0.2907,0.659,2.04,0.915,-0.642,-1.6264,-0.0426,0.86270369,0.712570375,0.0580042318982199,0.00129399999999968,1,"G1","L1"
7.404148,0.2321,1.1569,0.3538,0.659,2.04,0.915,-0.642,-1.6264,-0.0426,0.71746246,0.6931922,0.0255831003348261,0.0167130000000002,1,"G1","L1"
7.406002,0.2321,1.1569,0.3538,0.758,2.025,0.766,-0.642,-1.6264,-0.0426,0.71746246,0.702430635,0.0447911460818967,0.0018539999999998,1,"G1","L1"
7.426804,0.2321,1.1569,0.3538,-0.105,1.936,0.176,-0.642,-1.6264,-0.0426,0.71746246,0.71166907,0.0562879629744092,0.0208019999999998,1,"G1","L1"
7.444051,0.2321,1.1569,0.3538,-0.105,1.936,0.176,-0.461,-1.2444,-0.1596,0.71746246,0.720907505,0.0643487299655379,0.0172470000000002,1,"G1","L1"
7.444584,0.2321,1.1569,0.3538,-0.809,1.93,-0.171,-0.461,-1.2444,-0.1596,0.71746246,0.73014594,0.0701677959211886,0.000532999999999895,1,"G1","L1"
7.468154,0.1129,1.1672,0.3063,-0.809,1.93,-0.171,-0.461,-1.2444,-0.1596,0.66892194,0.702230184,0.116203415465579,0.0235700000000003,1,"G1","L1"
7.469385,0.1129,1.1672,0.3063,-0.524,2.182,0.158,-0.461,-1.2444,-0.1596,0.66892194,0.67916848,0.143278205830892,0.00123099999999976,1,"G1","L1"
7.485781,0.1129,1.1672,0.3063,-0.155,2.39,0.816,-0.461,-1.2444,-0.1596,0.66892194,0.656106776,0.162395145339893,0.0163960000000003,1,"G1","L1"
7.506852,0.1129,1.1672,0.3063,-0.155,2.39,0.816,-0.093,-1.0404,-0.1286,0.66892194,0.633045072,0.176164271795964,0.0210710000000001,1,"G1","L1"
7.507755,0.1129,1.1672,0.3063,-0.251,2.273,1.815,-0.093,-1.0404,-0.1286,0.66892194,0.609983368,0.185778487851612,0.000903000000000098,1,"G1","L1"
7.525092,0.1407,1.1426,0.5334,-0.251,2.273,1.815,-0.093,-1.0404,-0.1286,0.80984681,0.586845271,0.191929306709719,0.0173369999999995,1,"G1","L1"
7.525903,0.1407,1.1426,0.5334,-0.374,1.962,2.413,-0.093,-1.0404,-0.1286,0.80984681,0.549614687,0.179577483436841,0.000810999999999673,1,"G1","L1"
7.548444,0.1407,1.1426,0.5334,-0.481,1.851,1.688,-0.093,-1.0404,-0.1286,0.80984681,0.512384103,0.15677699993192,0.0225410000000004,1,"G1","L1"
7.56638,0.1407,1.1426,0.5334,-1.142,1.682,0.312,-0.093,-1.0404,-0.1286,0.80984681,0.475153519,0.117599847893211,0.0179359999999997,1,"G1","L1"
7.588982,0.0113,1.0861,0.242,-1.142,1.682,0.312,-0.093,-1.0404,-0.1286,0.4383049,0.437922935,0.000402626462155622,0.022602,1,"G1","L1"
7.589974,0.0113,1.0861,0.242,-1.142,1.682,0.312,0.515,-0.7044,-0.1096,0.4383049,0.421151938,0.0529017022713835,0.000992000000000104,1,"G1","L1"
7.590775,0.0113,1.0861,0.242,-1.683,1.314,-0.086,0.515,-0.7044,-0.1096,0.4383049,0.404380941,0.0705122811034356,0.000801000000000052,1,"G1","L1"
7.605842,0.0113,1.0861,0.242,-1.271,1.047,0.501,0.515,-0.7044,-0.1096,0.4383049,0.387609944,0.0807486046793845,0.0150670000000002,1,"G1","L1"
7.629358,0.0113,1.0861,0.242,-0.508,1.025,0.751,0.515,-0.7044,-0.1096,0.4383049,0.370838947,0.0862766261335181,0.0235159999999999,1,"G1","L1"
7.647578,0.1395,1.0634,0.2954,-0.508,1.025,0.751,0.515,-0.7044,-0.1096,0.43754097,0.35406795,0.0879882887909292,0.0182200000000003,1,"G1","L1"
7.649166,0.1395,1.0634,0.2954,-0.508,1.025,0.751,0.472,-0.6094,-0.1216,0.43754097,0.333481968,0.0903391190499443,0.00158799999999992,1,"G1","L1"
7.649745,0.1395,1.0634,0.2954,-0.496,1.026,0.771,0.472,-0.6094,-0.1216,0.43754097,0.312895986,0.0873992829716773,0.000579000000000107,1,"G1","L1"
7.669226,0.1395,1.0634,0.2954,-1.381,0.805,0.499,0.472,-0.6094,-0.1216,0.43754097,0.292310004,0.0785771828464596,0.0194809999999999,1,"G1","L1"
7.688204,0.1395,1.0634,0.2954,-1.96,0.575,0.1,0.472,-0.6094,-0.1216,0.43754097,0.271724022,0.061387078698109,0.0189779999999997,1,"G1","L1"
7.711082,0.0274,1.0159,0.1944,-1.96,0.575,0.1,0.472,-0.6094,-0.1216,0.27059493,0.25113804,0.0205093628611179,0.0228780000000004,1,"G1","L1"
7.712622,0.0274,1.0159,0.1944,-1.96,0.575,0.1,0.387,-0.7584,-0.1156,0.27059493,0.247388245,0.0199777802591676,0.00153999999999943,1,"G1","L1"
7.713463,0.0274,1.0159,0.1944,-1.583,0.474,0.124,0.387,-0.7584,-0.1156,0.27059493,0.24363845,0.0186102890835002,0.000841000000000314,1,"G1","L1"
7.727428,0.0274,1.0159,0.1944,-1.05,0.431,0.699,0.387,-0.7584,-0.1156,0.27059493,0.239888655,0.0161965253073795,0.0139649999999998,1,"G1","L1"
7.752072,0.0274,1.0159,0.1944,-1.057,0.287,1.147,0.387,-0.7584,-0.1156,0.27059493,0.23613886,0.0121270532639632,0.0246440000000003,1,"G1","L1"
7.76996,0.0413,0.9905,0.2211,-1.057,0.287,1.147,0.387,-0.7584,-0.1156,0.23168115,0.232389065,0.000746207929932703,0.0178880000000001,1,"G1","L1"
7.771793,0.0413,0.9905,0.2211,-1.057,0.287,1.147,0.498,-0.6494,-0.1796,0.23168115,0.222721059,0.0308296836889841,0.00183299999999953,1,"G1","L1"
7.772436,0.0413,0.9905,0.2211,-1.227,0.158,0.569,0.498,-0.6494,-0.1796,0.23168115,0.213053053,0.0411420721372736,0.000643000000000171,1,"G1","L1"
7.790864,0.0413,0.9905,0.2211,-1.187,0.193,-0.11,0.498,-0.6494,-0.1796,0.23168115,0.203385047,0.0471927847920859,0.0184280000000001,1,"G1","L1"
7.810782,0.0413,0.9905,0.2211,-0.794,0.249,0.257,0.498,-0.6494,-0.1796,0.23168115,0.193717041,0.0505364809460784,0.0199179999999997,1,"G1","L1"
7.833018,0.1036,0.9901,0.2051,-0.794,0.249,0.257,0.498,-0.6494,-0.1796,0.23309698,0.184049035,0.0517010735835558,0.0222360000000004,1,"G1","L1"
7.83455,0.1036,0.9901,0.2051,-0.46,0.097,0.643,0.498,-0.6494,-0.1796,0.23309698,0.178153404,0.0487646265540446,0.00153200000000009,1,"G1","L1"
7.851529,0.1036,0.9901,0.2051,-0.46,0.097,0.643,0.385,-0.4964,-0.2326,0.23309698,0.172257773,0.0447854391865683,0.0169790000000001,1,"G1","L1"
7.852198,0.1036,0.9901,0.2051,-0.442,0.01,0.416,0.385,-0.4964,-0.2326,0.23309698,0.166362142,0.0394492242031117,0.000668999999999365,1,"G1","L1"
7.873197,0.1036,0.9901,0.2051,-0.852,-0.123,0.03,0.385,-0.4964,-0.2326,0.23309698,0.160466511,0.0320859156677216,0.0209990000000007,1,"G1","L1"
7.892007,0.0282,0.9588,0.1221,-0.852,-0.123,0.03,0.385,-0.4964,-0.2326,0.13500109,0.15457088,0.0206283699103955,0.0188100000000002,1,"G1","L1"
7.892697,0.0282,0.9588,0.1221,-0.919,-0.281,0.038,0.385,-0.4964,-0.2326,0.13500109,0.163939013,0.0299289739362891,0.000689999999999635,1,"G1","L1"
7.912193,0.0282,0.9588,0.1221,-0.919,-0.281,0.038,0.299,-0.5764,-0.1386,0.13500109,0.173307146,0.0342188666791817,0.0194960000000002,1,"G1","L1"
7.913664,0.0282,0.9588,0.1221,-0.441,-0.236,-0.344,0.299,-0.5764,-0.1386,0.13500109,0.182675279,0.0353707748423148,0.00147099999999956,1,"G1","L1"
7.932832,0.0282,0.9588,0.1221,-0.118,-0.269,-0.403,0.299,-0.5764,-0.1386,0.13500109,0.192043412,0.0337079532053405,0.0191680000000005,1,"G1","L1"
7.953832,0.1099,0.9705,0.1421,-0.118,-0.269,-0.403,0.299,-0.5764,-0.1386,0.17414067,0.201411545,0.0287460262619149,0.0209999999999999,1,"G1","L1"
7.955262,0.1099,0.9705,0.1421,-0.037,-0.175,0.302,0.299,-0.5764,-0.1386,0.17414067,0.209771691,0.0319157223609996,0.00143000000000004,1,"G1","L1"
7.972377,0.1099,0.9705,0.1421,-0.037,-0.175,0.302,-0.082,-0.1394,-0.2026,0.17414067,0.218131837,0.0324896444242996,0.0171149999999995,1,"G1","L1"
7.973698,0.1099,0.9705,0.1421,-0.212,-0.082,0.292,-0.082,-0.1394,-0.2026,0.17414067,0.226491983,0.0306141308684361,0.00132099999999991,1,"G1","L1"
7.99466,0.1099,0.9705,0.1421,-0.311,0.131,0.037,-0.082,-0.1394,-0.2026,0.17414067,0.234852129,0.0257596074477337,0.0209619999999999,1,"G1","L1"
8.013826,0.0179,1.0099,0.092,-0.311,0.131,0.037,-0.082,-0.1394,-0.2026,0.22868242,0.243212275,0.0153158119573284,0.0191660000000002,1,"G1","L1"
8.015364,0.0179,1.0099,0.092,-0.74,0.192,-0.259,-0.082,-0.1394,-0.2026,0.22868242,0.249655758,0.021016850316213,0.00153800000000004,1,"G1","L1"
8.034054,0.0179,1.0099,0.092,-0.74,0.192,-0.259,-0.289,-0.1284,-0.0566,0.22868242,0.256099241,0.0235919186333368,0.0186899999999994,1,"G1","L1"
8.035353,0.0179,1.0099,0.092,-0.546,0.069,-0.137,-0.289,-0.1284,-0.0566,0.22868242,0.262542724,0.024066283025758,0.00129900000000127,1,"G1","L1"
8.054521,0.0179,1.0099,0.092,0.006,0.092,0.264,-0.289,-0.1284,-0.0566,0.22868242,0.268986207,0.0225727725110546,0.0191679999999987,1,"G1","L1"
8.077641,0.0904,1.0106,0.1681,0.006,0.092,0.264,-0.289,-0.1284,-0.0566,0.25774213,0.27542969,0.0186443252836293,0.0231200000000005,1,"G1","L1"
8.078954,0.0904,1.0106,0.1681,0.055,0.222,0.296,-0.289,-0.1284,-0.0566,0.25774213,0.274201998,0.0202716161554474,0.00131299999999968,1,"G1","L1"
8.094888,0.0904,1.0106,0.1681,-0.187,0.319,-0.112,-0.289,-0.1284,-0.0566,0.25774213,0.272974306,0.0217006125041438,0.0159339999999997,1,"G1","L1"
8.116469,0.0904,1.0106,0.1681,-0.187,0.319,-0.112,-0.155,0.1116,-0.0296,0.25774213,0.271746614,0.0229683554001021,0.0215810000000012,1,"G1","L1"
8.11741,0.0904,1.0106,0.1681,-0.227,0.455,-0.088,-0.155,0.1116,-0.0296,0.25774213,0.270518922,0.0241003054284586,0.000940999999999192,1,"G1","L1"
8.135062,0.0515,1.0282,0.1824,-0.227,0.455,-0.088,-0.155,0.1116,-0.0296,0.29311725,0.26929123,0.0251148302589082,0.017652,1,"G1","L1"
8.136462,0.0515,1.0282,0.1824,-0.243,0.391,0.363,-0.155,0.1116,-0.0296,0.29311725,0.249713653,0.0585405978545533,0.00140000000000029,1,"G1","L1"
8.156688,0.0515,1.0282,0.1824,-0.116,0.247,0.613,-0.155,0.1116,-0.0296,0.29311725,0.230136076,0.0732905981804328,0.020226000000001,1,"G1","L1"
8.176527,0.0515,1.0282,0.1824,-0.116,0.247,0.613,0.026,0.2236,0.0084,0.29311725,0.210558499,0.0804007789288461,0.0198389999999993,1,"G1","L1"
8.177014,0.0515,1.0282,0.1824,-0.052,0.071,0.257,0.026,0.2236,0.0084,0.29311725,0.190980922,0.0818860306116195,0.000486999999999682,1,"G1","L1"
8.197552,0.0771,0.9996,0.2008,-0.052,0.071,0.257,0.026,0.2236,0.0084,0.24546521,0.171403345,0.0780680603866355,0.0205380000000002,1,"G1","L1"
8.199142,0.0771,0.9996,0.2008,0.025,0.127,0.471,0.026,0.2236,0.0084,0.24546521,0.162154813,0.0736738374172804,0.0015900000000002,1,"G1","L1"
8.215983,0.0771,0.9996,0.2008,0.007,0.085,0.725,0.026,0.2236,0.0084,0.24546521,0.152906281,0.0676089346497758,0.0168409999999994,1,"G1","L1"
8.238293,0.0771,0.9996,0.2008,0.007,0.085,0.725,0.367,0.0896,0.0134,0.24546521,0.143657749,0.0593634839493162,0.0223100000000009,1,"G1","L1"
8.239693,0.0771,0.9996,0.2008,-0.006,-0.18,0.272,0.367,0.0896,0.0134,0.24546521,0.134409217,0.047822587405504,0.00140000000000029,1,"G1","L1"
8.256804,0.061,0.9432,0.0632,-0.006,-0.18,0.272,0.367,0.0896,0.0134,0.0973414800000001,0.121404849,0.0277267652499114,0.0171109999999999,1,"G1","L1"
8.25812,0.061,0.9432,0.0632,-0.134,-0.456,-0.704,0.367,0.0896,0.0134,0.0973414800000001,0.123212854,0.0265477079128597,0.00131599999999921,1,"G1","L1"
8.277915,0.061,0.9432,0.0632,-0.271,-0.43,-1.678,0.367,0.0896,0.0134,0.0973414800000001,0.125020859,0.0251699006201708,0.0197950000000002,1,"G1","L1"
8.299088,0.061,0.9432,0.0632,-0.271,-0.43,-1.678,-0.01,-0.1924,0.1154,0.0973414800000001,0.126828864,0.0235584977583882,0.0211729999999992,1,"G1","L1"
8.299866,0.061,0.9432,0.0632,-0.039,-0.203,-0.687,-0.01,-0.1924,0.1154,0.0973414800000001,0.128636869,0.0216614300920931,0.000778000000000389,1,"G1","L1"
8.318165,0.1344,0.9402,0.2257,-0.039,-0.203,-0.687,-0.01,-0.1924,0.1154,0.15297989,0.12438887,0.030742493576308,0.0182990000000007,1,"G1","L1"
8.319323,0.1344,0.9402,0.2257,0.524,-0.49,0.981,-0.01,-0.1924,0.1154,0.15297989,0.11457703,0.0358388310585227,0.00115800000000021,1,"G1","L1"
8.338607,0.1344,0.9402,0.2257,0.846,-0.85,1.29,-0.01,-0.1924,0.1154,0.15297989,0.10476519,0.0375473631626746,0.019283999999999,1,"G1","L1"
8.35989,0.1344,0.9402,0.2257,0.544,-0.743,0.189,-0.01,-0.1924,0.1154,0.15297989,0.0949533499999999,0.0363489878507595,0.0212830000000004,2,"G2","L2"
8.379806,0.1202,0.949,-0.0193,0.544,-0.743,0.189,-0.01,-0.1924,0.1154,0.11542153,0.0851415099999999,0.0319179435984838,0.0199160000000003,2,"G2","L2"
8.380818,0.1202,0.949,-0.0193,0.544,-0.743,0.189,0.323,0.5296,0.0024,0.11542153,0.0802342259999999,0.0304854650644995,0.00101199999999935,2,"G2","L2"
8.381487,0.1202,0.949,-0.0193,0.35,-0.422,-1.261,0.323,0.5296,0.0024,0.11542153,0.0753269419999999,0.0280438537660051,0.000669000000000253,2,"G2","L2"
8.399642,0.1202,0.949,-0.0193,0.564,-0.306,-0.528,0.323,0.5296,0.0024,0.11542153,0.0704196579999999,0.0242906892678403,0.0181550000000001,2,"G2","L2"
8.420147,0.1202,0.949,-0.0193,0.942,-0.74,0.831,0.323,0.5296,0.0024,0.11542153,0.0655123739999999,0.0184418852987402,0.020505,2,"G2","L2"
8.441827,0.1642,0.8969,0.1532,0.942,-0.74,0.831,0.323,0.5296,0.0024,0.05486149,0.0606050899999999,0.00605428598964766,0.0216799999999999,2,"G2","L2"
8.443332,0.1642,0.8969,0.1532,0.942,-0.74,0.831,0.529,-0.3244,-0.2316,0.05486149,0.0570838449999999,0.0143383976973341,0.00150499999999987,2,"G2","L2"
8.444395,0.1642,0.8969,0.1532,0.86,-0.957,0.667,0.529,-0.3244,-0.2316,0.05486149,0.0535625999999999,0.0186271633699104,0.00106300000000026,2,"G2","L2"
8.459884,0.1642,0.8969,0.1532,0.445,-0.914,-0.33,0.529,-0.3244,-0.2316,0.05486149,0.0500413549999999,0.0214662311291874,0.0154890000000005,2,"G2","L2"
8.483229,0.1642,0.8969,0.1532,0.142,-0.852,-1.075,0.529,-0.3244,-0.2316,0.05486149,0.0465201099999999,0.0233895968236735,0.0233449999999991,2,"G2","L2"
8.501489,0.0696,0.9278,0.0263,0.142,-0.852,-1.075,0.529,-0.3244,-0.2316,0.0663486899999999,0.0429988649999999,0.024612876655447,0.0182599999999997,2,"G2","L2"
